WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
31,London,Wimbledon,7/8/2025,Grand Slam,Outdoor,Grass,Quarterfinals,3,Sabalenka A.,Siegemund L.,1,104,11640,704,4,6,6,2,6,4,2,1,Completed,1.08,8,1.09,9.51,1.09,13,1.07,9,,
31,London,Wimbledon,7/8/2025,Grand Slam,Outdoor,Grass,Quarterfinals,3,Anisimova A.,Pavlyuchenkova A.,12,50,3200,1149,6,1,7,6,,,2,0,Completed,1.36,3.2,1.39,3.27,1.41,3.35,1.38,3.05,,
31,London,Wimbledon,7/9/2025,Grand Slam,Outdoor,Grass,Quarterfinals,3,Swiatek I.,Samsonova L.,4,19,4943,2276,6,2,7,5,,,2,0,Completed,1.33,3.2,1.35,3.53,1.36,3.65,1.33,3.33,,
31,London,Wimbledon,7/9/2025,Grand Slam,Outdoor,Grass,Quarterfinals,3,Bencic B.,Andreeva M.,35,7,1410,4743,7,6,7,6,,,2,0,Completed,2.63,1.44,2.87,1.48,2.9,1.52,2.7,1.46,,
31,London,Wimbledon,7/10/2025,Grand Slam,Outdoor,Grass,Semifinals,3,Anisimova A.,Sabalenka A.,12,1,3200,11640,6,4,4,6,6,4,2,1,Completed,3.25,1.33,3.44,1.36,3.55,1.38,3.24,1.34,,
31,London,Wimbledon,7/10/2025,Grand Slam,Outdoor,Grass,Semifinals,3,Swiatek I.,Bencic B.,4,35,4943,1410,6,2,6,0,,,2,0,Completed,1.25,3.75,1.27,4.26,1.32,4.26,1.27,3.73,,
31,London,Wimbledon,7/12/2025,Grand Slam,Outdoor,Grass,The Final,3,Swiatek I.,Anisimova A.,4,12,4943,3200,6,0,6,0,,,2,0,Completed,1.33,3.4,1.34,3.6,1.36,3.6,1.34,3.24,,
32,Hamburg,Hamburg Open,7/14/2025,WTA250,Outdoor,Clay,1st Round,3,Parry D.,Wuerth T.,98,205,746,353,7,6,3,6,7,5,2,1,Completed,1.29,3.75,1.31,3.69,1.31,3.75,1.28,3.61,,
32,Hamburg,Hamburg Open,7/14/2025,WTA250,Outdoor,Clay,1st Round,3,Chirico L.,Sherif M.,155,99,475,746,4,6,7,5,3,0,1,1,Retired,3.5,1.3,3.74,1.3,3.74,1.32,3.48,1.29,,
32,Hamburg,Hamburg Open,7/14/2025,WTA250,Outdoor,Clay,1st Round,3,Schunk N.,Uchijima M.,288,73,247,884,7,5,6,3,,,2,0,Completed,2.38,1.53,2.41,1.62,2.5,1.62,2.36,1.57,,
32,Hamburg,Hamburg Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Rus A.,Nahimana S.,119,231,621,316,6,2,6,1,,,2,0,Completed,1.33,3.1,1.38,3.24,1.38,3.25,1.35,3.15,,
32,Hamburg,Hamburg Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Juvan K.,Timofeeva M.,207,250,346,291,7,6,6,1,,,2,0,Completed,1.3,3.6,1.33,3.53,1.33,3.75,1.29,3.49,,
32,Hamburg,Hamburg Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Galfi D.,Krunic A.,111,363,680,165,6,4,6,1,,,2,0,Completed,1.3,3.4,1.33,3.46,1.33,3.55,1.3,3.44,,
32,Hamburg,Hamburg Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Romero Gormaz L.,Fossa Huergo N.,133,284,543,251,6,1,6,1,,,2,0,Completed,1.15,5.5,1.16,5.79,1.17,5.79,1.15,5.31,,
32,Hamburg,Hamburg Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Bondar A.,Noha Akugue N.,77,252,857,290,6,4,3,6,7,6,2,1,Completed,1.4,3,1.41,3.06,1.41,3.06,1.39,2.92,,
32,Hamburg,Hamburg Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Kraus S.,Cengiz B.,153,430,479,124,4,6,7,5,6,4,2,1,Completed,1.15,5,1.15,6.08,1.17,6.08,1.15,5.21,,
32,Hamburg,Hamburg Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Boisson L.,Grabher J.,63,138,968,526,6,1,6,3,,,2,0,Completed,1.36,3,1.4,3.11,1.4,3.11,1.38,2.97,,
32,Hamburg,Hamburg Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Sharma A.,Geerlings Martinez A.,139,331,520,195,7,6,3,6,6,2,2,1,Completed,1.4,2.75,1.45,2.85,1.47,2.85,1.44,2.71,,
32,Hamburg,Hamburg Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Korpatsch T.,Serban R.,163,224,450,320,6,4,6,3,,,2,0,Completed,1.36,3.1,1.38,3.22,1.41,3.22,1.37,3.01,,
32,Hamburg,Hamburg Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Werner C.,Steiner V.,303,692,224,52,7,6,6,2,,,2,0,Completed,1.4,2.9,1.47,2.83,1.47,3,1.4,2.85,,
32,Hamburg,Hamburg Open,7/16/2025,WTA250,Outdoor,Clay,1st Round,3,Alexandrova E.,Vedder E.,16,249,2666,293,6,0,6,3,,,2,0,Completed,1.06,9,1.09,9.16,1.09,10,1.07,8.07,,
32,Hamburg,Hamburg Open,7/16/2025,WTA250,Outdoor,Clay,1st Round,3,Yastremska D.,Niemeier J.,39,184,1306,392,6,4,6,3,,,2,0,Completed,1.4,2.88,1.36,3.37,1.4,3.37,1.37,3.03,,
32,Hamburg,Hamburg Open,7/16/2025,WTA250,Outdoor,Clay,1st Round,3,Tomova V.,Maria T.,105,36,693,1320,6,3,7,6,,,2,0,Completed,1.44,2.8,1.43,2.93,1.44,2.93,1.42,2.82,,
32,Hamburg,Hamburg Open,7/16/2025,WTA250,Outdoor,Clay,2nd Round,3,Romero Gormaz L.,Rus A.,133,119,543,621,6,2,6,2,,,2,0,Completed,1.6,2.25,1.65,2.33,1.68,2.33,1.63,2.23,,
32,Hamburg,Hamburg Open,7/16/2025,WTA250,Outdoor,Clay,2nd Round,3,Juvan K.,Chirico L.,207,155,346,475,4,6,6,4,6,1,2,1,Completed,1.36,3.1,1.4,3.16,1.4,3.5,1.33,3.23,,
32,Hamburg,Hamburg Open,7/16/2025,WTA250,Outdoor,Clay,2nd Round,3,Galfi D.,Schunk N.,111,288,680,247,1,6,6,3,6,2,2,1,Completed,1.29,3.4,1.33,3.53,1.34,3.6,1.32,3.31,,
32,Hamburg,Hamburg Open,7/16/2025,WTA250,Outdoor,Clay,2nd Round,3,Boisson L.,Korpatsch T.,63,163,968,450,6,4,6,7,6,4,2,1,Completed,1.29,3.75,1.31,3.71,1.32,3.75,1.29,3.57,,
32,Hamburg,Hamburg Open,7/17/2025,WTA250,Outdoor,Clay,2nd Round,3,Tomova V.,Sharma A.,105,139,693,520,6,1,6,1,,,2,0,Completed,1.75,2.1,1.8,2.09,1.8,2.3,1.69,2.13,,
32,Hamburg,Hamburg Open,7/17/2025,WTA250,Outdoor,Clay,2nd Round,3,Bondar A.,Kraus S.,77,153,857,479,6,3,6,2,,,2,0,Completed,1.44,2.7,1.44,2.94,1.52,2.94,1.46,2.66,,
32,Hamburg,Hamburg Open,7/17/2025,WTA250,Outdoor,Clay,2nd Round,3,Yastremska D.,Parry D.,39,98,1306,746,6,1,6,4,,,2,0,Completed,1.6,2.25,1.63,2.39,1.63,2.39,1.59,2.3,,
32,Hamburg,Hamburg Open,7/17/2025,WTA250,Outdoor,Clay,2nd Round,3,Alexandrova E.,Werner C.,16,303,2666,224,6,2,6,2,,,2,0,Completed,1.07,8.5,1.09,8.91,1.09,9.5,1.07,8.69,,
32,Hamburg,Hamburg Open,7/18/2025,WTA250,Outdoor,Clay,Quarterfinals,3,Juvan K.,Romero Gormaz L.,207,133,346,543,6,4,6,7,6,4,2,1,Completed,1.5,2.6,1.55,2.6,1.55,2.7,1.49,2.57,,
32,Hamburg,Hamburg Open,7/18/2025,WTA250,Outdoor,Clay,Quarterfinals,3,Yastremska D.,Galfi D.,39,111,1306,680,7,6,3,6,6,2,2,1,Completed,1.29,3.4,1.38,3.27,1.38,3.4,1.34,3.2,,
32,Hamburg,Hamburg Open,7/18/2025,WTA250,Outdoor,Clay,Quarterfinals,3,Bondar A.,Alexandrova E.,77,16,857,2666,6,7,6,3,7,6,2,1,Completed,5,1.18,5.5,1.18,5.5,1.2,4.66,1.18,,
32,Hamburg,Hamburg Open,7/18/2025,WTA250,Outdoor,Clay,Quarterfinals,3,Boisson L.,Tomova V.,63,105,968,693,6,3,6,3,,,2,0,Completed,1.57,2.4,1.61,2.44,1.61,2.5,1.56,2.38,,
32,Hamburg,Hamburg Open,7/19/2025,WTA250,Outdoor,Clay,Semifinals,3,Bondar A.,Juvan K.,77,207,857,346,5,7,6,3,6,4,2,1,Completed,2,1.83,1.92,1.97,2.02,1.97,1.95,1.83,,
32,Hamburg,Hamburg Open,7/19/2025,WTA250,Outdoor,Clay,Semifinals,3,Boisson L.,Yastremska D.,63,39,968,1306,6,1,7,6,,,2,0,Completed,2.2,1.67,2.11,1.81,2.25,1.81,2.14,1.68,,
32,Hamburg,Hamburg Open,7/20/2025,WTA250,Outdoor,Clay,The Final,3,Boisson L.,Bondar A.,63,77,968,857,7,5,6,3,,,2,0,Completed,1.53,2.5,1.56,2.61,1.56,2.61,1.51,2.53,,
33,Iasi,Iasi Open,7/14/2025,WTA250,Outdoor,Clay,1st Round,3,Fett J.,Erjavec V.,151,137,479,531,7,6,6,2,,,2,0,Completed,2.3,1.62,2.32,1.66,2.32,1.67,2.25,1.62,,
33,Iasi,Iasi Open,7/14/2025,WTA250,Outdoor,Clay,1st Round,3,Teichmann J.,Bulgaru M.,102,219,730,331,1,6,7,6,6,1,2,1,Completed,1.22,4,1.27,4.01,1.27,4.33,1.23,4,,
33,Iasi,Iasi Open,7/14/2025,WTA250,Outdoor,Clay,1st Round,3,Chwalinska M.,Shymanovich I.,145,165,495,443,4,6,6,4,6,2,2,1,Completed,1.53,2.4,1.56,2.56,1.6,2.56,1.55,2.39,,
33,Iasi,Iasi Open,7/14/2025,WTA250,Outdoor,Clay,1st Round,3,Begu I.,Hibino N.,110,175,681,410,6,1,6,2,,,2,0,Completed,1.25,4,1.24,4.46,1.25,4.5,1.22,4.16,,
33,Iasi,Iasi Open,7/14/2025,WTA250,Outdoor,Clay,1st Round,3,Gracheva V.,Bogdan A.,106,239,691,309,7,5,6,2,,,2,0,Completed,1.5,2.6,1.5,2.72,1.5,2.75,1.45,2.68,,
33,Iasi,Iasi Open,7/14/2025,WTA250,Outdoor,Clay,1st Round,3,Li A.,Maristany G.,65,182,963,396,3,6,6,2,6,2,2,1,Completed,1.2,4.33,1.3,3.76,1.3,4.33,1.25,3.81,,
33,Iasi,Iasi Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Jimenez Kasintseva V.,Popa G.S.,130,1225,549,9,6,2,7,5,,,2,0,Completed,1.17,4.75,1.18,5.28,1.18,6.25,1.15,5.27,,
33,Iasi,Iasi Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Siskova A.,Kawa K.,406,115,136,634,6,4,4,6,7,6,2,1,Completed,2.25,1.67,2.21,1.7,2.38,1.7,2.29,1.59,,
33,Iasi,Iasi Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Carle M.,Tig P.M.,124,210,603,341,2,6,6,2,6,2,2,1,Completed,1.36,3.2,1.39,3.18,1.39,3.2,1.35,3.1,,
33,Iasi,Iasi Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Waltert S.,Sevastova A.,127,384,583,149,6,3,6,3,,,2,0,Completed,1.75,2,1.82,2.06,1.82,2.06,1.77,2,,
33,Iasi,Iasi Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Avanesyan E.,Prisacariu A.,53,474,1090,108,6,3,6,3,,,2,0,Completed,1.1,6,1.11,7.78,1.11,7.78,1.09,6.86,,
33,Iasi,Iasi Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Burillo Escorihuela I.,Parrizas Diaz N.,251,101,291,742,5,7,7,5,4,1,1,1,Retired,2.5,1.53,2.52,1.56,2.9,1.56,2.67,1.45,,
33,Iasi,Iasi Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Cristian J.,Lodikova D.,51,415,1116,133,6,1,6,4,,,2,0,Completed,1.02,15,1.03,20.2,1.04,20.2,1.03,13.42,,
33,Iasi,Iasi Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Udvardy P.,Rouvroy M.,150,321,480,202,6,3,2,6,7,5,2,1,Completed,1.44,2.88,1.42,2.99,1.44,2.99,1.41,2.83,,
33,Iasi,Iasi Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Jones F.,Herrero Linana A.,104,358,712,169,6,3,6,2,,,2,0,Completed,1.08,8,1.09,8.89,1.1,8.89,1.07,7.85,,
33,Iasi,Iasi Open,7/15/2025,WTA250,Outdoor,Clay,1st Round,3,Cirstea S.,Buzarnescu M.,166,1350,432,5,6,2,6,2,,,2,0,Completed,1.1,7,1.1,8.51,1.1,8.51,1.08,7.41,,
33,Iasi,Iasi Open,7/16/2025,WTA250,Outdoor,Clay,2nd Round,3,Teichmann J.,Chwalinska M.,102,145,730,495,7,6,6,2,,,2,0,Completed,1.83,2,1.85,2.05,1.85,2.05,1.78,2.01,,
33,Iasi,Iasi Open,7/16/2025,WTA250,Outdoor,Clay,2nd Round,3,Siskova A.,Li A.,406,65,136,963,6,3,6,3,,,2,0,Completed,4,1.22,4.22,1.26,4.22,1.26,3.92,1.24,,
33,Iasi,Iasi Open,7/17/2025,WTA250,Outdoor,Clay,2nd Round,3,Udvardy P.,Jones F.,150,104,480,712,6,4,6,3,,,2,0,Completed,3.2,1.36,3.25,1.39,3.3,1.39,3.18,1.34,,
33,Iasi,Iasi Open,7/17/2025,WTA250,Outdoor,Clay,2nd Round,3,Carle M.,Avanesyan E.,124,53,603,1090,7,6,6,2,,,2,0,Completed,2.5,1.53,2.48,1.6,2.54,1.62,2.37,1.57,,
33,Iasi,Iasi Open,7/17/2025,WTA250,Outdoor,Clay,2nd Round,3,Waltert S.,Burillo Escorihuela I.,127,251,583,291,6,4,7,6,,,2,0,Completed,1.3,3.6,1.3,3.84,1.3,3.84,1.29,3.57,,
33,Iasi,Iasi Open,7/17/2025,WTA250,Outdoor,Clay,2nd Round,3,Cirstea S.,Gracheva V.,166,106,432,691,6,2,6,4,,,2,0,Completed,2.2,1.7,2.26,1.7,2.26,1.73,2.12,1.7,,
33,Iasi,Iasi Open,7/17/2025,WTA250,Outdoor,Clay,2nd Round,3,Begu I.,Jimenez Kasintseva V.,110,130,681,549,3,6,6,3,6,3,2,1,Completed,1.4,2.8,1.43,3.01,1.45,3.01,1.42,2.78,,
33,Iasi,Iasi Open,7/17/2025,WTA250,Outdoor,Clay,2nd Round,3,Cristian J.,Fett J.,51,151,1116,479,4,1,,,,,0,0,Retired,1.25,3.75,1.28,4.05,1.3,4.05,1.27,3.65,,
33,Iasi,Iasi Open,7/18/2025,WTA250,Outdoor,Clay,Quarterfinals,3,Teichmann J.,Waltert S.,102,127,730,583,5,7,6,1,7,5,2,1,Completed,2,1.75,2.1,1.81,2.1,1.85,1.97,1.81,,
33,Iasi,Iasi Open,7/18/2025,WTA250,Outdoor,Clay,Quarterfinals,3,Cirstea S.,Carle M.,166,124,432,603,6,1,6,4,,,2,0,Completed,1.44,2.88,1.45,2.94,1.45,3.2,1.4,2.91,,
33,Iasi,Iasi Open,7/18/2025,WTA250,Outdoor,Clay,Quarterfinals,3,Begu I.,Siskova A.,110,406,681,136,6,2,3,6,7,5,2,1,Completed,1.4,3,1.42,3.08,1.42,3.5,1.37,2.96,,
33,Iasi,Iasi Open,7/18/2025,WTA250,Outdoor,Clay,Quarterfinals,3,Cristian J.,Udvardy P.,51,150,1116,480,6,3,6,4,,,2,0,Completed,1.5,2.63,1.5,2.77,1.5,2.8,1.44,2.74,,
33,Iasi,Iasi Open,7/19/2025,WTA250,Outdoor,Clay,Semifinals,3,Teichmann J.,Cirstea S.,102,166,730,432,6,4,6,3,,,2,0,Completed,2.8,1.45,2.72,1.52,2.8,1.52,2.7,1.45,,
33,Iasi,Iasi Open,7/19/2025,WTA250,Outdoor,Clay,Semifinals,3,Begu I.,Cristian J.,110,51,681,1116,6,4,6,4,,,2,0,Completed,2.3,1.67,2.49,1.61,2.49,1.67,2.27,1.62,,
33,Iasi,Iasi Open,7/20/2025,WTA250,Outdoor,Clay,The Final,3,Begu I.,Teichmann J.,110,102,681,730,6,0,7,5,,,2,0,Completed,1.62,2.3,1.73,2.25,1.73,2.3,1.65,2.2,,
34,Prague,Prague Open,7/21/2025,WTA250,Outdoor,Hard,1st Round,3,Parks A.,Hontama M.,58,193,993,382,6,4,6,2,,,2,0,Completed,2.05,1.7,2.26,1.69,2.26,1.72,2.13,1.68,,
34,Prague,Prague Open,7/21/2025,WTA250,Outdoor,Hard,1st Round,3,Bouzkova M.,Gao X.,47,155,1176,474,6,0,6,2,,,2,0,Completed,1.2,4.33,1.23,4.56,1.23,5,1.2,4.45,,
34,Prague,Prague Open,7/21/2025,WTA250,Outdoor,Hard,1st Round,3,Li A.,Sharma A.,67,148,939,496,7,6,6,3,,,2,0,Completed,1.4,3,1.43,3,1.43,3,1.4,2.91,,
34,Prague,Prague Open,7/21/2025,WTA250,Outdoor,Hard,1st Round,3,Bejlek S.,Uchijima M.,120,73,622,884,7,5,6,2,,,2,0,Completed,1.62,2.3,1.66,2.31,1.67,2.38,1.61,2.27,,
34,Prague,Prague Open,7/21/2025,WTA250,Outdoor,Hard,1st Round,3,Stefanini L.,Tomova V.,151,104,486,720,6,1,7,6,,,2,0,Completed,2.5,1.53,2.59,1.54,2.59,1.54,2.49,1.51,,
34,Prague,Prague Open,7/21/2025,WTA250,Outdoor,Hard,1st Round,3,Cocciaretto E.,Golubic V.,77,87,860,819,6,2,6,3,,,2,0,Completed,1.53,2.5,1.54,2.59,1.54,2.6,1.52,2.5,,
34,Prague,Prague Open,7/21/2025,WTA250,Outdoor,Hard,1st Round,3,Sramkova R.,Maleckova J.,34,589,1387,72,6,3,4,6,6,4,2,1,Completed,1.17,5,1.15,6.09,1.17,6.09,1.15,5.24,,
34,Prague,Prague Open,7/22/2025,WTA250,Outdoor,Hard,1st Round,3,Salkova D.,Samson L.,184,248,401,298,6,3,6,3,,,2,0,Completed,1.67,2.25,1.68,2.27,1.68,2.3,1.63,2.25,,
34,Prague,Prague Open,7/22/2025,WTA250,Outdoor,Hard,1st Round,3,Palicova B.,Hon P.,179,129,405,571,6,2,3,6,6,3,2,1,Completed,2.4,1.57,2.56,1.56,2.56,1.57,2.43,1.54,,
34,Prague,Prague Open,7/22/2025,WTA250,Outdoor,Hard,1st Round,3,Ponchet J.,Stojanovic N.,162,163,461,460,4,6,7,5,6,1,2,1,Completed,2.2,1.67,2.25,1.7,2.25,1.73,2.15,1.68,,
34,Prague,Prague Open,7/22/2025,WTA250,Outdoor,Hard,1st Round,3,Valentova T.,Ito A.,106,105,695,715,6,2,6,0,,,2,0,Completed,1.2,4.33,1.27,4.03,1.27,4.5,1.22,4.22,,
34,Prague,Prague Open,7/22/2025,WTA250,Outdoor,Hard,1st Round,3,Wang Xin.,Dart H.,40,198,1300,366,6,3,6,3,,,2,0,Completed,1.25,4,1.28,3.94,1.3,4.2,1.25,3.88,,
34,Prague,Prague Open,7/22/2025,WTA250,Outdoor,Hard,1st Round,3,Jeanjean L.,Parrizas Diaz N.,99,100,744,742,6,3,2,0,,,1,0,Retired,1.67,2.2,1.68,2.27,1.68,2.33,1.61,2.26,,
34,Prague,Prague Open,7/22/2025,WTA250,Outdoor,Hard,1st Round,3,Siniakova K.,Ruse E.G.,86,56,819,998,7,5,6,2,,,2,0,Completed,1.75,2.1,1.8,2.09,1.81,2.1,1.76,2.04,,
34,Prague,Prague Open,7/22/2025,WTA250,Outdoor,Hard,1st Round,3,Havlickova L.,Kovackova A.,838,773,31,39,7,5,6,1,,,2,0,Completed,1.9,1.91,1.87,2,1.9,2,1.85,1.92,,
34,Prague,Prague Open,7/22/2025,WTA250,Outdoor,Hard,1st Round,3,Noskova L.,Gasanova A.,23,249,1867,298,7,6,7,6,,,2,0,Completed,1.06,9,1.06,11.42,1.06,13,1.05,9.76,,
34,Prague,Prague Open,7/23/2025,WTA250,Outdoor,Hard,2nd Round,3,Ponchet J.,Palicova B.,162,179,461,405,6,1,7,5,,,2,0,Completed,1.85,1.95,1.89,1.98,1.91,1.98,1.84,1.94,,
34,Prague,Prague Open,7/23/2025,WTA250,Outdoor,Hard,2nd Round,3,Valentova T.,Sramkova R.,106,34,695,1387,7,6,7,5,,,2,0,Completed,1.36,3.2,1.35,3.39,1.45,3.39,1.37,3.06,,
34,Prague,Prague Open,7/23/2025,WTA250,Outdoor,Hard,2nd Round,3,Li A.,Jeanjean L.,67,99,939,744,6,4,6,3,,,2,0,Completed,1.36,3,1.56,2.56,1.56,3,1.5,2.55,,
34,Prague,Prague Open,7/23/2025,WTA250,Outdoor,Hard,2nd Round,3,Bouzkova M.,Stefanini L.,47,151,1176,486,6,4,6,4,,,2,0,Completed,1.1,7,1.11,7.56,1.11,8,1.08,7.43,,
34,Prague,Prague Open,7/23/2025,WTA250,Outdoor,Hard,2nd Round,3,Siniakova K.,Salkova D.,86,184,819,401,7,6,6,3,,,2,0,Completed,1.29,3.75,1.3,3.78,1.3,3.78,1.29,3.61,,
34,Prague,Prague Open,7/23/2025,WTA250,Outdoor,Hard,2nd Round,3,Wang Xin.,Havlickova L.,40,838,1300,31,3,6,7,5,7,6,2,1,Completed,1.13,5.5,1.19,5.19,1.19,5.5,1.17,4.98,,
34,Prague,Prague Open,7/23/2025,WTA250,Outdoor,Hard,2nd Round,3,Noskova L.,Cocciaretto E.,23,77,1867,860,6,2,6,4,,,2,0,Completed,1.53,2.4,1.45,2.92,1.53,2.92,1.45,2.71,,
34,Prague,Prague Open,7/23/2025,WTA250,Outdoor,Hard,2nd Round,3,Bejlek S.,Parks A.,120,58,622,993,7,6,6,3,,,2,0,Completed,1.5,2.63,1.54,2.61,1.54,2.7,1.48,2.63,,
34,Prague,Prague Open,7/24/2025,WTA250,Outdoor,Hard,Quarterfinals,3,Valentova T.,Ponchet J.,106,162,695,461,6,2,6,0,,,2,0,Completed,1.15,5.5,1.15,6.36,1.16,6.36,1.15,5.41,,
34,Prague,Prague Open,7/24/2025,WTA250,Outdoor,Hard,Quarterfinals,3,Bouzkova M.,Li A.,47,67,1176,939,3,6,6,3,6,3,2,1,Completed,1.5,2.63,1.44,3,1.5,3,1.46,2.67,,
34,Prague,Prague Open,7/24/2025,WTA250,Outdoor,Hard,Quarterfinals,3,Noskova L.,Siniakova K.,23,86,1867,819,6,2,4,6,6,3,2,1,Completed,1.45,2.7,1.46,2.91,1.5,2.91,1.47,2.65,,
34,Prague,Prague Open,7/25/2025,WTA250,Outdoor,Hard,Quarterfinals,3,Wang Xin.,Bejlek S.,40,120,1300,622,6,4,6,1,,,2,0,Completed,1.75,2.1,1.73,2.2,1.75,2.2,1.73,2.08,,
34,Prague,Prague Open,7/25/2025,WTA250,Outdoor,Hard,Semifinals,3,Bouzkova M.,Valentova T.,47,106,1176,695,6,4,7,5,,,2,0,Completed,2.3,1.62,2.43,1.62,2.43,1.62,2.37,1.56,,
34,Prague,Prague Open,7/25/2025,WTA250,Outdoor,Hard,Semifinals,3,Noskova L.,Wang Xin.,23,40,1867,1300,6,4,6,1,,,2,0,Completed,1.4,2.8,1.41,3.08,1.44,3.08,1.41,2.85,,
34,Prague,Prague Open,7/26/2025,WTA250,Outdoor,Hard,The Final,3,Bouzkova M.,Noskova L.,47,23,1176,1867,2,6,6,1,6,3,2,1,Completed,2.6,1.5,2.99,1.45,2.99,1.52,2.64,1.47,,
35,Washington,Citi Open,7/21/2025,WTA500,Outdoor,Hard,1st Round,3,Mboko V.,Potapova A.,88,42,811,1251,6,2,6,4,,,2,0,Completed,1.6,2.38,1.59,2.46,1.64,2.46,1.58,2.33,,
35,Washington,Citi Open,7/21/2025,WTA500,Outdoor,Hard,1st Round,3,Fernandez L.A.,Joint M.,36,38,1350,1309,6,3,6,3,,,2,0,Completed,2.1,1.75,2.16,1.75,2.16,1.82,2.04,1.75,,
35,Washington,Citi Open,7/21/2025,WTA500,Outdoor,Hard,1st Round,3,Sakkari M.,Boulter K.,90,41,794,1278,6,3,6,4,,,2,0,Completed,1.8,2.05,1.82,2.06,1.83,2.06,1.79,1.99,,
35,Washington,Citi Open,7/21/2025,WTA500,Outdoor,Hard,1st Round,3,Frech M.,Starodubtseva Y.,24,74,1821,875,6,2,6,4,,,2,0,Completed,1.9,1.91,1.92,1.95,1.92,1.95,1.88,1.89,,
35,Washington,Citi Open,7/22/2025,WTA500,Outdoor,Hard,1st Round,3,Linette M.,Collins D.,28,63,1594,952,7,5,6,4,,,2,0,Completed,3,1.4,3.08,1.41,3.08,1.41,2.96,1.39,,
35,Washington,Citi Open,7/22/2025,WTA500,Outdoor,Hard,1st Round,3,Townsend T.,Maria T.,97,37,752,1320,6,4,7,5,,,2,0,Completed,1.4,3,1.42,3.05,1.44,3.1,1.39,2.97,,
35,Washington,Citi Open,7/22/2025,WTA500,Outdoor,Hard,1st Round,3,Dolehide C.,Kessler M.,57,31,997,1455,7,6,5,7,6,3,2,1,Completed,2.38,1.6,2.45,1.6,2.45,1.63,2.31,1.59,,
35,Washington,Citi Open,7/22/2025,WTA500,Outdoor,Hard,1st Round,3,Kenin S.,Baptiste H.,26,50,1678,1156,6,3,7,6,,,2,0,Completed,1.57,2.3,1.62,2.41,1.62,2.41,1.58,2.32,,
35,Washington,Citi Open,7/22/2025,WTA500,Outdoor,Hard,1st Round,3,Kalinskaya A.,Rakhimova K.,48,66,1172,941,6,2,6,3,,,2,0,Completed,1.6,2.38,1.62,2.41,1.67,2.41,1.6,2.29,,
35,Washington,Citi Open,7/22/2025,WTA500,Outdoor,Hard,1st Round,3,Raducanu E.,Kostyuk M.,46,27,1211,1616,7,6,6,4,,,2,0,Completed,1.62,2.3,1.65,2.35,1.65,2.5,1.59,2.32,,
35,Washington,Citi Open,7/22/2025,WTA500,Outdoor,Hard,1st Round,3,Osaka N.,Putintseva Y.,51,43,1154,1225,6,2,7,5,,,2,0,Completed,1.33,3.2,1.34,3.44,1.36,3.5,1.33,3.27,,
35,Washington,Citi Open,7/23/2025,WTA500,Outdoor,Hard,1st Round,3,Williams V.,Stearns P.,N/A,35,N/A,1386,6,3,6,4,,,2,0,Completed,10,1.05,12.09,1.06,12.09,1.06,10.69,1.04,,
35,Washington,Citi Open,7/23/2025,WTA500,Outdoor,Hard,2nd Round,3,Kalinskaya A.,Linette M.,48,28,1172,1594,6,4,6,0,,,2,0,Completed,1.67,2.1,1.79,2.08,1.79,2.1,1.71,2.09,,
35,Washington,Citi Open,7/23/2025,WTA500,Outdoor,Hard,2nd Round,3,Tauson C.,Dolehide C.,19,57,2292,997,3,6,7,5,6,4,2,1,Completed,1.5,2.6,1.49,2.76,1.5,2.76,1.49,2.59,,
35,Washington,Citi Open,7/23/2025,WTA500,Outdoor,Hard,2nd Round,3,Sakkari M.,Navarro E.,90,11,794,3420,7,5,7,6,,,2,0,Completed,2.4,1.57,2.52,1.57,2.52,1.57,2.4,1.55,,
35,Washington,Citi Open,7/24/2025,WTA500,Outdoor,Hard,2nd Round,3,Rybakina E.,Mboko V.,12,88,2806,811,6,3,7,5,,,2,0,Completed,1.36,3,1.41,3.1,1.41,3.45,1.34,3.14,,
