WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
18,Rouen,Open de Rouen,4/19/2026,WTA250,Indoor,Clay,The Final,3,Kostyuk M.,Podrez V.,27,206,1473,338,6,3,6,4,,,2,0,Completed,1.14,5.5,,,1.15,6,1.14,5.27,1.2,5.8
19,Stuttgart,Porsche Tennis Grand Prix,4/13/2026,WTA500,Indoor,Clay,1st Round,3,Siegemund L.,Tomova V.,51,155,1158,480,4,6,7,6,6,1,2,1,Completed,1.57,2.38,,,1.67,2.43,1.58,2.31,1.62,2.58
19,Stuttgart,Porsche Tennis Grand Prix,4/13/2026,WTA500,Indoor,Clay,1st Round,3,Samsonova L.,Ruzic A.,21,57,1845,1046,6,0,6,4,,,2,0,Completed,1.4,3,,,1.44,3.25,1.4,2.86,1.42,3.35
19,Stuttgart,Porsche Tennis Grand Prix,4/14/2026,WTA500,Indoor,Clay,1st Round,3,Muchova K.,Sasnovich A.,12,115,2993,716,6,2,6,4,,,2,0,Completed,1.25,4,,,1.27,4,1.24,3.87,1.29,4.2
19,Stuttgart,Porsche Tennis Grand Prix,4/14/2026,WTA500,Indoor,Clay,1st Round,3,Mertens E.,Seidel E.,20,85,1906,850,6,3,6,4,,,2,0,Completed,1.14,5.5,,,1.17,6.25,1.14,5.52,1.16,6.8
19,Stuttgart,Porsche Tennis Grand Prix,4/14/2026,WTA500,Indoor,Clay,1st Round,3,Alexandrova E.,Knutson G.,13,223,2886,311,6,2,6,2,,,2,0,Completed,1.11,6.5,,,1.12,7,1.11,6.25,1.13,8
19,Stuttgart,Porsche Tennis Grand Prix,4/14/2026,WTA500,Indoor,Clay,1st Round,3,Fernandez L.A.,Eala A.,25,46,1598,1255,6,1,6,4,,,2,0,Completed,1.57,2.38,,,1.6,2.42,1.57,2.34,1.68,2.42
19,Stuttgart,Porsche Tennis Grand Prix,4/14/2026,WTA500,Indoor,Clay,1st Round,3,Lys E.,Badosa P.,75,102,891,771,2,6,7,5,6,4,2,1,Completed,3.4,1.33,,,3.45,1.35,3.24,1.33,3.5,1.39
19,Stuttgart,Porsche Tennis Grand Prix,4/14/2026,WTA500,Indoor,Clay,1st Round,3,Shnaider D.,Korpatsch T.,19,109,2001,737,6,3,6,1,,,2,0,Completed,1.2,4.5,,,1.2,4.9,1.18,4.55,1.25,4.9
19,Stuttgart,Porsche Tennis Grand Prix,4/15/2026,WTA500,Indoor,Clay,1st Round,3,Sonmez Z.,Paolini J.,76,8,891,3907,6,2,6,2,,,2,0,Completed,4,1.25,,,4.33,1.25,4.05,1.23,4.8,1.24
19,Stuttgart,Porsche Tennis Grand Prix,4/15/2026,WTA500,Indoor,Clay,1st Round,3,Parks A.,Noha Akugue N.,93,192,814,378,6,4,6,2,,,2,0,Completed,1.5,2.63,,,1.64,2.63,1.52,2.48,1.66,2.5
19,Stuttgart,Porsche Tennis Grand Prix,4/15/2026,WTA500,Indoor,Clay,1st Round,3,Noskova L.,Zhang S.,14,64,2801,989,5,7,6,1,6,4,2,1,Completed,1.11,6.5,,,1.15,6.5,1.13,5.72,1.14,7.8
19,Stuttgart,Porsche Tennis Grand Prix,4/15/2026,WTA500,Indoor,Clay,1st Round,3,Andreeva M.,Ostapenko J.,10,23,3121,1706,5,7,6,2,6,4,2,1,Completed,1.3,3.5,,,1.36,3.5,1.31,3.34,1.35,3.7
19,Stuttgart,Porsche Tennis Grand Prix,4/15/2026,WTA500,Indoor,Clay,2nd Round,3,Swiatek I.,Siegemund L.,4,51,7263,1158,6,2,6,3,,,2,0,Completed,1.03,15,,,1.04,17,1.03,12.12,1.04,19.5
19,Stuttgart,Porsche Tennis Grand Prix,4/15/2026,WTA500,Indoor,Clay,2nd Round,3,Svitolina E.,Lys E.,7,75,3965,891,6,1,6,0,,,2,0,Completed,1.17,5,,,1.2,5,1.18,4.6,1.2,5.7
19,Stuttgart,Porsche Tennis Grand Prix,4/16/2026,WTA500,Indoor,Clay,2nd Round,3,Muchova K.,Mertens E.,12,20,2993,1906,1,6,6,3,6,0,2,1,Completed,1.4,3,,,1.45,3,1.41,2.81,1.46,3.1
19,Stuttgart,Porsche Tennis Grand Prix,4/16/2026,WTA500,Indoor,Clay,2nd Round,3,Noskova L.,Alexandrova E.,14,13,2801,2886,6,1,6,1,,,2,0,Completed,1.67,2.2,,,1.73,2.2,1.68,2.13,1.77,2.26
19,Stuttgart,Porsche Tennis Grand Prix,4/16/2026,WTA500,Indoor,Clay,2nd Round,3,Andreeva M.,Parks A.,10,93,3121,814,7,6,6,3,,,2,0,Completed,1.08,8,,,1.1,8.5,1.08,7.38,1.11,9.4
19,Stuttgart,Porsche Tennis Grand Prix,4/16/2026,WTA500,Indoor,Clay,2nd Round,3,Rybakina E.,Shnaider D.,2,19,8108,2001,6,3,6,4,,,2,0,Completed,1.25,4,,,1.25,4.33,1.23,4.03,1.26,4.8
19,Stuttgart,Porsche Tennis Grand Prix,4/16/2026,WTA500,Indoor,Clay,2nd Round,3,Gauff C.,Samsonova L.,3,21,7278,1845,7,5,6,1,,,2,0,Completed,1.17,5,,,1.2,5.3,1.16,4.83,1.19,6
19,Stuttgart,Porsche Tennis Grand Prix,4/16/2026,WTA500,Indoor,Clay,2nd Round,3,Fernandez L.A.,Sonmez Z.,25,76,1598,891,6,7,6,1,7,6,2,1,Completed,1.8,2,,,1.83,4,1.43,3.27,,
19,Stuttgart,Porsche Tennis Grand Prix,4/17/2026,WTA500,Indoor,Clay,Quarterfinals,3,Svitolina E.,Noskova L.,7,14,3965,2801,7,6,7,5,,,2,0,Completed,1.5,2.63,,,1.6,2.63,1.51,2.51,1.5,2.96
19,Stuttgart,Porsche Tennis Grand Prix,4/17/2026,WTA500,Indoor,Clay,Quarterfinals,3,Muchova K.,Gauff C.,12,3,2993,7278,6,3,5,7,6,3,2,1,Completed,3.4,1.33,,,3.4,1.36,3.2,1.34,3.4,1.41
19,Stuttgart,Porsche Tennis Grand Prix,4/17/2026,WTA500,Indoor,Clay,Quarterfinals,3,Andreeva M.,Swiatek I.,10,4,3121,7263,3,6,6,4,6,3,2,1,Completed,2.63,1.5,,,2.7,1.5,2.58,1.48,2.9,1.52
19,Stuttgart,Porsche Tennis Grand Prix,4/17/2026,WTA500,Indoor,Clay,Quarterfinals,3,Rybakina E.,Fernandez L.A.,2,25,8108,1598,6,7,6,4,7,6,2,1,Completed,1.07,9,,,1.08,9,1.07,7.73,1.1,10.5
19,Stuttgart,Porsche Tennis Grand Prix,4/18/2026,WTA500,Indoor,Clay,Semifinals,3,Muchova K.,Svitolina E.,12,7,2993,3965,6,4,2,6,6,4,2,1,Completed,2.1,1.73,,,2.2,1.73,2.14,1.68,2.26,1.78
19,Stuttgart,Porsche Tennis Grand Prix,4/18/2026,WTA500,Indoor,Clay,Semifinals,3,Rybakina E.,Andreeva M.,2,10,8108,3121,7,5,6,1,,,2,0,Completed,1.73,2.1,,,1.8,2.1,1.73,2.06,1.86,2.14
19,Stuttgart,Porsche Tennis Grand Prix,4/19/2026,WTA500,Indoor,Clay,The Final,3,Rybakina E.,Muchova K.,2,12,8108,2993,7,5,6,1,,,2,0,Completed,1.4,3,,,1.42,3,1.4,2.87,1.46,3.1
20,Madrid,Mutua Madrid Open,4/21/2026,WTA1000,Outdoor,Clay,1st Round,3,Marcinko P.,Jimenez Kasintseva V.,74,115,919,711,6,0,7,5,,,2,0,Completed,1.4,3,,,1.4,3.2,1.36,3.07,,
20,Madrid,Mutua Madrid Open,4/21/2026,WTA1000,Outdoor,Clay,1st Round,3,Samson L.,Maria T.,171,54,428,1106,6,4,6,2,,,2,0,Completed,1.8,2,,,1.8,2.2,1.73,2.06,,
20,Madrid,Mutua Madrid Open,4/21/2026,WTA1000,Outdoor,Clay,1st Round,3,Siegemund L.,Begu I.,47,182,1217,399,6,4,6,0,,,2,0,Completed,1.44,2.75,,,1.45,2.88,1.43,2.73,,
20,Madrid,Mutua Madrid Open,4/21/2026,WTA1000,Outdoor,Clay,1st Round,3,Bouzas Maneiro J.,Haddad Maia B.,50,69,1186,947,6,1,6,1,,,2,0,Completed,1.4,3,,,1.44,3,1.43,2.77,,
20,Madrid,Mutua Madrid Open,4/21/2026,WTA1000,Outdoor,Clay,1st Round,3,Grabher J.,Badosa P.,107,103,746,771,7,6,4,6,6,0,2,1,Completed,5.5,1.14,,,5.5,1.17,5.18,1.15,,
20,Madrid,Mutua Madrid Open,4/21/2026,WTA1000,Outdoor,Clay,1st Round,3,Bondar A.,Golubic V.,63,81,1023,881,6,2,6,3,,,2,0,Completed,1.2,4.5,,,1.22,4.6,1.2,4.39,,
20,Madrid,Mutua Madrid Open,4/21/2026,WTA1000,Outdoor,Clay,1st Round,3,Linette M.,Montgomery R.,57,339,1059,188,6,4,6,3,,,2,0,Completed,1.57,2.38,,,1.65,2.38,1.59,2.3,,
20,Madrid,Mutua Madrid Open,4/21/2026,WTA1000,Outdoor,Clay,1st Round,3,Quevedo K.,Williams V.,140,479,541,113,6,2,6,4,,,2,0,Completed,1.2,4.5,,,1.22,4.5,1.2,4.31,,
20,Madrid,Mutua Madrid Open,4/21/2026,WTA1000,Outdoor,Clay,1st Round,3,Osorio M.,Zakharova A.,83,79,876,894,6,0,6,3,,,2,0,Completed,1.36,3.2,,,1.4,3.25,1.36,3.06,,
20,Madrid,Mutua Madrid Open,4/21/2026,WTA1000,Outdoor,Clay,1st Round,3,Stearns P.,Boisson L.,43,46,1296,1259,6,1,6,3,,,2,0,Completed,1.4,3,,,1.4,3.1,1.37,3,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Ruse E.G.,Ruzic A.,71,59,937,1046,6,3,4,6,6,0,2,1,Completed,1.36,3.2,,,1.4,3.25,1.35,3.08,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Sonmez Z.,Martinez Cirez C.,67,352,963,180,7,5,6,2,,,2,0,Completed,1.07,9,,,1.07,11,1.05,9.59,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Udvardy P.,Birrell K.,78,82,906,880,6,4,1,6,6,1,2,1,Completed,1.67,2.2,,,1.67,2.63,1.53,2.47,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Zhang S.,Lys E.,65,72,989,926,6,4,6,3,,,2,0,Completed,2.75,1.44,,,2.9,1.48,2.68,1.45,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Snigur D.,Kasatkina D.,98,75,796,918,6,3,3,6,7,6,2,1,Completed,2.2,1.67,,,2.43,1.67,2.34,1.57,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Galfi D.,Tomljanovic A.,117,85,704,867,7,6,6,4,,,2,0,Completed,2,1.8,,,2.02,1.81,1.99,1.78,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Parks A.,Cocciaretto E.,84,41,872,1310,6,3,6,2,,,2,0,Completed,2.75,1.44,,,2.88,1.5,2.76,1.43,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Starodubtseva Y.,Uchijima M.,53,94,1139,810,6,3,1,6,6,3,2,1,Completed,1.44,2.75,,,1.5,2.75,1.48,2.58,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Eala A.,Pavlyuchenkova A.,44,116,1285,707,6,3,6,3,,,2,0,Completed,1.57,2.38,,,1.62,2.4,1.57,2.35,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Kalinina A.,Rakhimova K.,110,73,738,919,6,2,5,7,6,2,2,1,Completed,1.5,2.63,,,1.5,2.8,1.46,2.65,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Arango E.,Gibson T.,86,58,843,1050,6,3,6,2,,,2,0,Completed,2,1.8,,,2.02,1.91,1.98,1.8,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Tjen J.,Charaeva A.,39,129,1317,573,6,4,6,2,,,2,0,Completed,2,1.8,,,2.1,1.82,2.04,1.75,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Putintseva Y.,Valentova T.,80,51,893,1161,6,4,4,6,6,3,2,1,Completed,2.2,1.67,,,2.25,1.7,2.16,1.66,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Sierra S.,Yastremska D.,88,49,825,1200,7,6,7,6,,,2,0,Completed,3.75,1.29,,,3.8,1.3,3.61,1.28,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Waltert S.,Oliynykova O.,97,70,796,945,7,5,6,0,,,2,0,Completed,2,1.8,,,2,1.85,1.95,1.81,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Pliskova Ka.,Kraus S.,197,104,375,765,2,6,6,1,6,4,2,1,Completed,1.8,2,,,1.91,2.06,1.81,1.96,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Jeanjean L.,Selekhmeteva O.,126,77,586,910,6,4,6,1,,,2,0,Completed,2.5,1.53,,,2.55,1.57,2.47,1.52,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Kenin S.,Krueger A.,68,108,952,741,7,6,6,4,,,2,0,Completed,2,1.8,,,2.1,1.8,2.03,1.76,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Boulter K.,Townsend T.,61,90,1036,814,6,4,6,2,,,2,0,Completed,2,1.8,,,2,1.83,1.96,1.8,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Siniakova K.,Kalieva E.,42,134,1299,562,6,3,6,4,,,2,0,Completed,1.44,2.75,,,1.48,2.85,1.45,2.71,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,McNally C.,Volynets K.,76,101,916,775,6,1,6,2,,,2,0,Completed,1.73,2.1,,,1.75,2.18,1.71,2.11,,
20,Madrid,Mutua Madrid Open,4/22/2026,WTA1000,Outdoor,Clay,1st Round,3,Grant T.C.,Jacquemot E.,262,62,260,1029,6,1,6,2,,,2,0,Completed,1.67,2.2,,,1.73,2.23,1.68,2.13,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Bencic B.,Marcinko P.,12,74,3090,919,6,4,6,2,,,2,0,Completed,1.2,4.5,,,1.22,5,1.2,4.41,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Bondar A.,Svitolina E.,63,7,1023,3910,6,3,6,4,,,2,0,Completed,5.5,1.14,,,6,1.17,5.2,1.15,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Cristian J.,Starodubtseva Y.,33,53,1382,1139,3,6,7,6,6,4,2,1,Completed,2.2,1.67,,,2.25,1.68,2.2,1.66,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Samson L.,Wang Xin.,171,31,428,1401,2,6,6,3,6,0,2,1,Completed,2,1.8,,,2.1,1.83,2,1.77,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Shnaider D.,Bouzas Maneiro J.,19,50,2001,1186,3,6,7,5,6,1,2,1,Completed,1.33,3.4,,,1.36,3.5,1.33,3.3,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Swiatek I.,Snigur D.,4,98,7273,796,6,1,6,2,,,2,0,Completed,1.02,19,,,1.03,21,1.02,15.08,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Galfi D.,Kalinskaya A.,117,22,704,1813,6,3,6,3,,,2,0,Completed,2.63,1.5,,,2.75,1.5,2.66,1.46,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Kalinina A.,Bouzkova M.,110,24,738,1676,6,4,6,3,,,2,0,Completed,2,1.8,,,2.1,1.8,2.05,1.75,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Paolini J.,Siegemund L.,9,47,3722,1217,3,6,6,2,6,4,2,1,Completed,1.44,2.75,,,1.44,2.88,1.42,2.77,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Sabalenka A.,Stearns P.,1,43,10895,1296,7,5,6,3,,,2,0,Completed,1.04,13,,,1.05,17,1.04,11.44,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Li A.,Parks A.,34,84,1380,872,6,2,6,7,6,3,2,1,Completed,1.73,2.1,,,1.73,2.2,1.68,2.15,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Osaka N.,Osorio M.,15,83,2324,876,6,2,7,5,,,2,0,Completed,1.91,1.91,,,1.91,1.91,1.88,1.88,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Jovic I.,Linette M.,16,57,2270,1059,6,4,6,1,,,2,0,Completed,1.53,2.5,,,1.54,2.6,1.51,2.53,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Fernandez L.A.,Grabher J.,25,107,1646,746,6,2,6,3,,,2,0,Completed,1.2,4.5,,,1.2,5.2,1.18,4.8,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Andreeva M.,Udvardy P.,8,78,3746,906,7,5,6,2,,,2,0,Completed,1.04,13,,,1.05,13,1.04,10.96,,
20,Madrid,Mutua Madrid Open,4/23/2026,WTA1000,Outdoor,Clay,2nd Round,3,Baptiste H.,Quevedo K.,32,140,1392,541,6,1,6,4,,,2,0,Completed,1.44,2.75,,,1.44,2.88,1.42,2.78,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Sierra S.,Frech M.,88,38,825,1318,6,2,6,4,,,2,0,Completed,2.2,1.67,,,2.35,1.67,2.23,1.63,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Pliskova Ka.,Sakkari M.,197,37,375,1348,6,4,7,6,,,2,0,Completed,2.3,1.62,,,2.3,1.67,2.22,1.64,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Potapova A.,Zhang S.,56,65,1065,989,6,3,6,1,,,2,0,Completed,1.3,3.5,,,1.3,3.5,1.3,3.5,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Zheng Q.,Kenin S.,36,68,1350,952,1,6,6,3,6,3,2,1,Completed,1.25,4,,,1.25,4.5,1.24,3.93,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Sonmez Z.,Bucsa C.,67,30,963,1426,6,1,6,7,6,2,2,1,Completed,1.53,2.5,,,1.57,2.5,1.53,2.45,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Samsonova L.,Tjen J.,20,39,1895,1317,6,2,6,1,,,2,0,Completed,1.44,2.75,,,1.5,2.75,1.46,2.65,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Mertens E.,Eala A.,21,44,1858,1285,6,2,6,1,,,2,0,Completed,1.33,3.4,,,1.37,3.4,1.35,3.12,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Rybakina E.,Ruse E.G.,2,71,8500,937,4,6,6,3,7,5,2,1,Completed,1.05,11,,,1.06,15,1.05,10.09,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Ostapenko J.,Waltert S.,40,97,1314,796,6,2,7,5,,,2,0,Completed,1.62,2.3,,,1.62,2.4,1.59,2.31,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Cirstea S.,Grant T.C.,26,262,1540,260,6,2,7,6,,,2,0,Completed,1.33,3.4,,,1.33,3.55,1.32,3.31,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Noskova L.,Arango E.,13,86,2849,843,6,3,6,2,,,2,0,Completed,1.11,6.5,,,1.16,7,1.13,5.7,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Kostyuk M.,Putintseva Y.,23,80,1722,893,6,1,6,3,,,2,0,Completed,1.29,3.75,,,1.29,4,1.25,3.81,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Siniakova K.,Blinkova A.,42,89,1299,819,6,2,6,2,,,2,0,Completed,,,,,1.01,34,1.01,30,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Gauff C.,Jeanjean L.,3,126,7279,586,6,3,6,0,,,2,0,Completed,1.04,13,,,1.05,13,1.04,11.5,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,McNally C.,Mboko V.,76,10,916,3531,6,4,6,1,,,2,0,Completed,3.4,1.33,,,3.75,1.34,3.36,1.31,,
20,Madrid,Mutua Madrid Open,4/24/2026,WTA1000,Outdoor,Clay,2nd Round,3,Pegula J.,Boulter K.,5,61,6136,1036,6,4,6,4,,,2,0,Completed,1.13,6,,,1.15,6.5,1.13,5.7,,
20,Madrid,Mutua Madrid Open,4/25/2026,WTA1000,Outdoor,Clay,3rd Round,3,Bencic B.,Shnaider D.,12,19,3090,2001,6,2,7,6,,,2,0,Completed,1.57,2.38,,,1.62,2.75,1.55,2.41,,
20,Madrid,Mutua Madrid Open,4/25/2026,WTA1000,Outdoor,Clay,3rd Round,3,Bondar A.,Samson L.,63,171,1023,428,7,6,6,1,,,2,0,Completed,1.3,3.5,,,1.3,3.6,1.29,3.52,,
20,Madrid,Mutua Madrid Open,4/25/2026,WTA1000,Outdoor,Clay,3rd Round,3,Fernandez L.A.,Jovic I.,25,16,1646,2270,3,6,6,3,6,2,2,1,Completed,2.3,1.62,,,2.35,1.62,2.29,1.6,,
20,Madrid,Mutua Madrid Open,4/25/2026,WTA1000,Outdoor,Clay,3rd Round,3,Andreeva M.,Galfi D.,8,117,3746,704,6,3,6,2,,,2,0,Completed,1.1,7,,,1.14,7.5,1.11,6.38,,
20,Madrid,Mutua Madrid Open,4/25/2026,WTA1000,Outdoor,Clay,3rd Round,3,Li A.,Swiatek I.,34,4,1380,7273,7,6,2,6,3,0,1,1,Retired,10,1.06,,,10,1.07,8.88,1.06,,
20,Madrid,Mutua Madrid Open,4/25/2026,WTA1000,Outdoor,Clay,3rd Round,3,Baptiste H.,Paolini J.,32,9,1392,3722,7,5,6,3,,,2,0,Completed,2.3,1.62,,,2.3,1.67,2.24,1.63,,
20,Madrid,Mutua Madrid Open,4/25/2026,WTA1000,Outdoor,Clay,3rd Round,3,Sabalenka A.,Cristian J.,1,33,10895,1382,6,1,6,4,,,2,0,Completed,1.03,15,,,1.03,17,1.03,12.71,,
20,Madrid,Mutua Madrid Open,4/25/2026,WTA1000,Outdoor,Clay,3rd Round,3,Osaka N.,Kalinina A.,15,110,2324,738,6,1,6,3,,,2,0,Completed,1,51,,,1.03,51,1.02,28.44,,
20,Madrid,Mutua Madrid Open,4/26/2026,WTA1000,Outdoor,Clay,3rd Round,3,Gauff C.,Cirstea S.,3,26,7279,1540,4,6,7,5,6,1,2,1,Completed,1.25,4,,,1.25,4.5,1.23,3.98,,
20,Madrid,Mutua Madrid Open,4/26/2026,WTA1000,Outdoor,Clay,3rd Round,3,Sierra S.,Sonmez Z.,88,67,825,963,0,6,6,2,6,3,2,1,Completed,2.38,1.57,,,2.88,1.58,2.42,1.54,,
20,Madrid,Mutua Madrid Open,4/26/2026,WTA1000,Outdoor,Clay,3rd Round,3,McNally C.,Siniakova K.,76,42,916,1299,6,3,2,6,7,6,2,1,Completed,1.73,2.1,,,1.8,2.13,1.73,2.07,,
20,Madrid,Mutua Madrid Open,4/26/2026,WTA1000,Outdoor,Clay,3rd Round,3,Noskova L.,Samsonova L.,13,20,2849,1895,,,,,,,,,Walkover,1.53,2.5,,,1.57,2.5,1.54,2.43,,
20,Madrid,Mutua Madrid Open,4/26/2026,WTA1000,Outdoor,Clay,3rd Round,3,Pliskova Ka.,Mertens E.,197,21,375,1858,7,5,2,6,7,6,2,1,Completed,3.2,1.36,,,3.5,1.4,3.14,1.35,,
20,Madrid,Mutua Madrid Open,4/26/2026,WTA1000,Outdoor,Clay,3rd Round,3,Kostyuk M.,Pegula J.,23,5,1722,6136,6,1,6,4,,,2,0,Completed,2.2,1.67,,,2.25,1.68,2.19,1.66,,
20,Madrid,Mutua Madrid Open,4/26/2026,WTA1000,Outdoor,Clay,3rd Round,3,Rybakina E.,Zheng Q.,2,36,8500,1350,4,6,6,4,6,3,2,1,Completed,1.25,4,,,1.27,4.2,1.25,3.86,,
20,Madrid,Mutua Madrid Open,4/26/2026,WTA1000,Outdoor,Clay,3rd Round,3,Potapova A.,Ostapenko J.,56,40,1065,1314,4,6,6,4,6,4,2,1,Completed,2,1.8,,,2,1.83,1.97,1.8,,
20,Madrid,Mutua Madrid Open,4/27/2026,WTA1000,Outdoor,Clay,4th Round,3,Baptiste H.,Bencic B.,32,12,1392,3090,6,1,6,7,6,3,2,1,Completed,3,1.4,,,3.3,1.4,3.09,1.35,,
20,Madrid,Mutua Madrid Open,4/27/2026,WTA1000,Outdoor,Clay,4th Round,3,Fernandez L.A.,Li A.,25,34,1646,1380,6,3,6,2,,,2,0,Completed,1.57,2.38,,,1.65,2.38,1.59,2.3,,
20,Madrid,Mutua Madrid Open,4/27/2026,WTA1000,Outdoor,Clay,4th Round,3,Sabalenka A.,Osaka N.,1,15,10895,2324,6,7,6,3,6,2,2,1,Completed,1.13,6,,,1.14,6,1.13,5.65,,
20,Madrid,Mutua Madrid Open,4/27/2026,WTA1000,Outdoor,Clay,4th Round,3,Pliskova Ka.,Sierra S.,197,88,375,825,6,4,6,3,,,2,0,Completed,1.57,2.38,,,1.64,2.38,1.6,2.27,,
20,Madrid,Mutua Madrid Open,4/27/2026,WTA1000,Outdoor,Clay,4th Round,3,Andreeva M.,Bondar A.,8,63,3746,1023,6,7,6,3,7,6,2,1,Completed,1.2,4.5,,,1.25,4.5,1.21,4.19,,
20,Madrid,Mutua Madrid Open,4/27/2026,WTA1000,Outdoor,Clay,4th Round,3,Noskova L.,Gauff C.,13,3,2849,7279,6,4,1,6,7,6,2,1,Completed,2.38,1.57,,,2.5,1.58,2.39,1.55,,
